facility_id,facility_name,state,lga,report_month,year,month,quarter,hts_tst,hts_tst_pos,tx_new,tx_curr,tx_ml,pmtct_stat,pmtct_stat_pos,pmtct_art,tb_screen,tb_pos,vl_eligible,vl_result_received,vl_suppressed,date_submitted,reported_by
CRS001,MODEL PRIMARY HEALTH CENTRE CALABAR MUNICIPAL,CROSS RIVER,CALABAR MUNICIPAL,2022-07-31,2022,7,3,185.0,11.0,8.0,666,13,38.0,4,3,448.0,11,455.0,270.0,252.0,2022-08-11,Data Clerk
RIV014,COTTAGE HOSPITAL OBIO/AKPOR II,RIVERS,OBIO/AKPOR,2022-10-31,2022,10,4,847.0,12.0,11.0,625,5,263.0,3,2,412.0,11,504.0,472.0,446.0,2022-11-21,Data Clerk
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2024-08-01,2024,8,3,415.0,12.0,,501,5,103.0,0,0,349.0,6,379.0,243.0,211.0,2024-09-21,M&E Officer
BEN006,PRIMARY HEALTH CENTRE VANDEIKYA,BENUE,VANDEIKYA,2022-08-31,2022,8,3,,9.0,6.0,319,1,41.0,2,1,229.0,3,227.0,159.0,130.0,2022-09-16,Facility Focal Person
BEN009,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2024-04-30,2024,4,2,331.0,5.0,3.0,436,7,60.0,0,0,258.0,2,336.0,308.0,279.0,2024-05-13,Facility Focal Person
BEN001,MISSION HOSPITAL MAKURDI,BENUE,MAKURDI,2024-05-31,2024,5,2,,6.0,5.0,1769,6,215.0,0,0,1512.0,24,1302.0,1083.0,955.0,2024-07-16,M&E Officer
KAD010,COTTAGE HOSPITAL CHIKUN II,KADUNA,CHIKUN,2022-07-31,2022,7,3,263.0,10.0,7.0,947,11,44.0,0,0,831.0,10,691.0,514.0,450.0,2022-08-13,M&E Officer
AKS008,PRIMARY HEALTH CENTRE UYO II,AKWA IBOM,UYO,2023-03-31,2023,3,1,88.0,1.0,0.0,85,1,19.0,0,0,52.0,0,74.0,42.0,39.0,2023-04-18,Data Clerk
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2024-04-30,2024,4,2,295.0,1.0,0.0,564,10,35.0,0,0,338.0,8,510.0,335.0,299.0,2024-05-15,M&E Officer
FCT002,GENERAL HOSPITAL BWARI,FCT,BWARI,2024-11-30,2024,11,4,135.0,6.0,4.0,565,10,34.0,0,0,533.0,13,422.0,283.0,268.0,2024-12-13,Data Clerk
BEN010,MODEL PRIMARY HEALTH CENTRE OKPOKWU II,BENUE,OKPOKWU,2024-09-30,2024,9,3,434.0,8.0,7.0,699,9,105.0,0,0,,18,487.0,444.0,422.0,2024-10-16,Data Clerk
FCT001,MISSION HOSPITAL AMAC,FCT,AMAC,2022-12-31,2022,12,4,818.0,13.0,12.0,1298,24,165.0,0,0,1068.0,20,1172.0,877.0,768.0,2023-01-11,M&E Officer
FCT007,SPECIALIST HOSPITAL BWARI II,FCT,BWARI,2024-06-30,2024,6,2,3034.0,76.0,75.0,4274,14,927.0,13,11,3396.0,62,3713.0,2096.0,1976.0,2024-07-15,Facility Focal Person
BEN003,GENERAL HOSPITAL OTUKPO,BENUE,OTUKPO,2024-05-31,2024,5,2,883.0,33.0,32.0,2366,42,102.0,0,0,1804.0,49,1971.0,1217.0,1006.0,2024-06-11,Facility Focal Person
FCT015,COMPREHENSIVE HEALTH CENTRE ABAJI II,FCT,ABAJI,2022-07-31,2022,7,3,136.0,5.0,4.0,859,7,41.0,1,0,781.0,12,704.0,536.0,510.0,2022-08-15,Facility Focal Person
FCT014,GENERAL HOSPITAL KUJE II,FCT,KUJE,2023-01-31,2023,1,1,663.0,24.0,20.0,2461,36,75.0,5,3,2012.0,25,1810.0,1680.0,1486.0,2023-02-13,Data Clerk
KAD010,COTTAGE HOSPITAL CHIKUN II,KADUNA,CHIKUN,2023-11-30,2023,11,4,209.0,13.0,10.0,960,18,40.0,2,1,710.0,10,740.0,527.0,493.0,2023-12-11,M&E Officer
CRS006,PRIMARY HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2023-05-31,2023,5,2,651.0,23.0,22.0,1329,3,129.0,2,1,741.0,10,1073.0,990.0,926.0,2023-06-21,Data Clerk
LAG099,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2024-08-31,2024,8,3,731.0,16.0,12.0,457,8,224.0,4,3,360.0,5,324.0,274.0,229.0,2024-09-13,Data Clerk
AKS015,MISSION HOSPITAL UYO II,AKWA IBOM,UYO,2022-05-31,2022,5,2,657.0,31.0,29.0,2486,18,202.0,5,4,2351.0,35,2272.0,2023.0,1963.0,2022-06-21,Facility Focal Person
FCT006,MISSION HOSPITAL AMAC II,FCT,AMAC,2023-04-30,2023,4,2,827.0,23.0,17.0,2217,34,215.0,1,0,1558.0,32,2021.0,1739.0,1620.0,2023-04-18,Facility Focal Person
BEN003,GENERAL HOSPITAL OTUKPO,BENUE,OTUKPO,2024-04-01,2024,4,2,716.0,26.0,22.0,2376,20,,2,1,1737.0,35,1985.0,1688.0,1469.0,2024-05-18,M&E Officer
RIV015,SPECIALIST HOSPITAL KHANA II,RIVERS,KHANA,2023-02-01,2023,2,1,384.0,22.0,15.0,2387,22,38.0,1,0,2076.0,33,1794.0,1491.0,1445.0,2023-03-18,Facility Focal Person
RIV010,TEACHING HOSPITAL AHOADA EAST II,RIVERS,AHOADA EAST,2022-02-28,2022,2,1,551.0,12.0,11.0,3398,9,94.0,1,0,3208.0,61,2539.0,1803.0,1695.0,2022-03-13,Data Clerk
RIV011,MODEL PRIMARY HEALTH CENTRE DEGEMA II,RIVERS,DEGEMA,2022-09-30,2022,9,3,317.0,12.0,8.0,874,8,95.0,4,3,571.0,13,668.0,516.0,498.0,2022-10-16,Facility Focal Person
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2024-01-31,2024,1,1,616.0,33.0,31.0,3217,63,91.0,3,2,2972.0,49,2301.0,1795.0,1503.0,2024-02-11,M&E Officer
LAG008,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2024-05-01,2024,5,2,152.0,3.0,2.0,721,8,22.0,0,0,640.0,8,496.0,273.0,266.0,2024-06-16,Data Clerk
AKS010,GENERAL HOSPITAL EKET II,AKWA IBOM,EKET,2024-11-30,2024,11,4,670.0,9.0,7.0,1580,5,118.0,1,0,931.0,13,1255.0,1179.0,1037.0,2024-12-11,M&E Officer
CRS005,TEACHING HOSPITAL AKAMKPA,CROSS RIVER,AKAMKPA,2022-05-31,2022,5,2,880.0,41.0,29.0,4569,64,89.0,1,0,3092.0,49,3519.0,2881.0,2461.0,2022-06-16,Data Clerk
AKS009,PRIMARY HEALTH CENTRE IKOT EKPENE II,AKWA IBOM,IKOT EKPENE,2022-12-31,2022,12,4,68.0,1.0,0.0,226,3,20.0,0,0,132.0,2,182.0,129.0,108.0,2023-01-15,M&E Officer
RIV013,MISSION HOSPITAL PORT HARCOURT II,RIVERS,PORT HARCOURT,2024-08-31,2024,8,3,825.0,24.0,21.0,2125,5,254.0,6,4,2011.0,50,1864.0,1640.0,1366.0,2024-09-21,M&E Officer
BEN012,COTTAGE HOSPITAL VANDEIKYA II,BENUE,VANDEIKYA,2024-07-31,2024,7,3,613.0,7.0,5.0,460,7,162.0,0,0,296.0,0,427.0,297.0,256.0,2024-08-29,Facility Focal Person
LAG003,TEACHING HOSPITAL BADAGRY,LAGOS,BADAGRY,2024-10-31,2024,10,4,3381.0,129.0,,7013,46,837.0,32,31,6548.0,109,5201.0,3128.0,3044.0,2024-11-11,M&E Officer
CRS012,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2022-07-31,2022,7,3,519.0,4.0,3.0,821,6,161.0,0,0,651.0,15,719.0,546.0,470.0,2022-08-18,Facility Focal Person
RIV007,PRIMARY HEALTH CENTRE PORT HARCOURT II,RIVERS,PORT HARCOURT,2022-06-01,2022,6,2,563.0,5.0,3.0,711,5,140.0,0,0,465.0,16,573.0,350.0,287.0,2022-07-18,M&E Officer
LAG014,COTTAGE HOSPITAL LAGOS ISLAND II,LAGOS,LAGOS ISLAND,2024-03-31,2024,3,1,734.0,10.0,7.0,1681,12,144.0,0,0,1147.0,23,1212.0,833.0,701.0,2024-04-21,M&E Officer
BEN007,SPECIALIST HOSPITAL MAKURDI II,BENUE,MAKURDI,2023-10-31,2023,10,4,246.0,1.0,0.0,2016,26,45.0,1,0,1626.0,24,1871.0,1458.0,1320.0,2023-11-15,Facility Focal Person
BEN006,PRIMARY HEALTH CENTRE VANDEIKYA,BENUE,VANDEIKYA,2022-02-28,2022,2,1,192.0,2.0,1.0,303,3,27.0,0,0,210.0,3,277.0,247.0,234.0,2022-03-13,M&E Officer
FCT011,COTTAGE HOSPITAL AMAC II,FCT,AMAC,2022-10-31,2022,10,4,366.0,17.0,16.0,2237,39,78.0,2,1,1252.0,14,2058.0,1409.0,1202.0,2022-11-13,Data Clerk
KAD008,MODEL PRIMARY HEALTH CENTRE ZARIA II,KADUNA,ZARIA,2023-03-31,2023,3,1,463.0,14.0,13.0,1207,6,67.0,0,0,945.0,20,859.0,523.0,443.0,2023-04-16,Data Clerk
CRS012,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2024-01-31,2024,1,1,479.0,7.0,5.0,766,12,104.0,2,1,545.0,13,676.0,595.0,546.0,2024-02-15,Data Clerk
BEN015,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2022-01-31,2022,1,1,95.0,4.0,3.0,894,15,30.0,2,1,593.0,10,665.0,620.0,552.0,2022-02-16,Facility Focal Person
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2023-03-31,2023,3,1,867.0,31.0,23.0,3181,35,88.0,1,0,1967.0,27,2193.0,1979.0,1839.0,2023-04-13,Data Clerk
FCT015,COMPREHENSIVE HEALTH CENTRE ABAJI II,FCT,ABAJI,2024-11-30,2024,11,4,120.0,2.0,1.0,741,1,36.0,1,0,578.0,9,664.0,378.0,319.0,2024-12-29,Facility Focal Person
AKS004,COMPREHENSIVE HEALTH CENTRE ETINAN,AKWA IBOM,ETINAN,2022-01-31,2022,1,1,152.0,2.0,1.0,1018,18,16.0,0,0,770.0,12,853.0,572.0,554.0,2022-03-01,Data Clerk
LAG001,PRIMARY HEALTH CENTRE IKORODU,LAGOS,IKORODU,2022-08-31,2022,8,3,499.0,11.0,10.0,225,1,72.0,1,0,139.0,4,199.0,187.0,168.0,2022-09-16,Data Clerk
BEN003,GENERAL HOSPITAL OTUKPO,BENUE,OTUKPO,2023-12-31,2023,12,4,630.0,23.0,18.0,2399,40,118.0,2,1,2091.0,33,2187.0,1547.0,1431.0,2024-01-21,M&E Officer
AKS002,GENERAL HOSPITAL IKOT EKPENE,AKWA IBOM,IKOT EKPENE,2023-11-30,2023,11,4,231.0,5.0,3.0,592,7,60.0,0,0,439.0,8,430.0,340.0,294.0,2023-12-16,M&E Officer
AKS003,MODEL PRIMARY HEALTH CENTRE EKET,AKWA IBOM,EKET,2022-05-31,2022,5,2,292.0,11.0,10.0,161,2,,1,0,128.0,1,121.0,72.0,60.0,2022-06-15,Facility Focal Person
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2022-12-31,2022,12,4,270.0,6.0,5.0,457,7,75.0,0,0,348.0,8,311.0,284.0,246.0,2023-01-16,M&E Officer
AKS011,COMPREHENSIVE HEALTH CENTRE ETINAN II,AKWA IBOM,ETINAN,2022-09-30,2022,9,3,103.0,4.0,3.0,298,1,12.0,1,0,218.0,2,237.0,139.0,121.0,2022-10-15,Data Clerk
FCT011,COTTAGE HOSPITAL AMAC II,FCT,AMAC,2024-11-30,2024,11,4,320.0,7.0,-32.0,1967,7,,1,0,1634.0,32,1441.0,904.0,798.0,2024-12-29,M&E Officer
RIV007,PRIMARY HEALTH CENTRE PORT HARCOURT II,RIVERS,PORT HARCOURT,2024-06-30,2024,6,2,555.0,2.0,1.0,607,8,72.0,1,0,381.0,5,465.0,406.0,341.0,2024-07-18,M&E Officer
BEN008,TEACHING HOSPITAL GBOKO II,BENUE,GBOKO,2022-07-31,2022,7,3,2202.0,67.0,57.0,6224,76,366.0,3,2,4935.0,86,4289.0,3317.0,2922.0,2022-08-21,Facility Focal Person
BEN006,PRIMARY HEALTH CENTRE VANDEIKYA,BENUE,VANDEIKYA,2022-09-01,2022,9,3,188.0,8.0,,322,4,49.0,4,3,194.0,2,230.0,207.0,201.0,2022-10-15,Facility Focal Person
BEN008,TEACHING HOSPITAL GBOKO II,BENUE,GBOKO,2024-05-31,2024,5,2,3091.0,75.0,63.0,6258,88,353.0,3,2,4385.0,94,4780.0,3390.0,3241.0,2024-06-18,Facility Focal Person
KAD003,MISSION HOSPITAL ZARIA,KADUNA,ZARIA,2022-03-01,2022,3,1,767.0,,14.0,2590,43,186.0,1,0,1999.0,30,2246.0,1995.0,1871.0,2022-04-16,M&E Officer
NAS006,PRIMARY HEALTH CENTRE LAFIA II,NASARAWA,LAFIA,2024-09-30,2024,9,3,318.0,15.0,10.0,931,2,74.0,2,1,655.0,12,703.0,517.0,450.0,2024-10-13,Facility Focal Person
FCT007,SPECIALIST HOSPITAL BWARI II,FCT,BWARI,2024-03-31,2024,3,1,1952.0,64.0,46.0,4124,77,317.0,4,3,3283.0,61,3370.0,1855.0,1533.0,2024-04-16,M&E Officer
CRS013,MISSION HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2022-10-31,2022,10,4,207.0,4.0,3.0,850,7,55.0,2,1,584.0,7,,676.0,723.0,2022-11-29,M&E Officer
LAG015,MODEL PRIMARY HEALTH CENTRE BADAGRY II,LAGOS,BADAGRY,2023-07-01,2023,7,3,285.0,14.0,12.0,1086,6,,3,2,815.0,20,894.0,717.0,678.0,2023-08-11,Facility Focal Person
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2023-05-31,2023,5,2,654.0,13.0,12.0,325,2,177.0,2,1,183.0,2,274.0,232.0,216.0,2023-06-13,Facility Focal Person
TMP001,MODEL PRIMARY HEALTH CENTRE DEGEMA II,RIVERS,DEGEMA,2022-11-30,2022,11,4,265.0,16.0,15.0,871,16,55.0,3,2,787.0,15,625.0,506.0,495.0,2022-12-18,Facility Focal Person
AKS004,COMPREHENSIVE HEALTH CENTRE ETINAN,AKWA IBOM,ETINAN,2023-05-31,2023,5,2,273.0,7.0,5.0,958,6,28.0,3,2,603.0,9,774.0,519.0,507.0,2023-06-13,Data Clerk
NAS008,COMPREHENSIVE HEALTH CENTRE KEFFI II,NASARAWA,KEFFI,2024-07-31,2024,7,3,96.0,2.0,1.0,748,14,26.0,0,0,707.0,16,538.0,370.0,326.0,2024-08-11,Data Clerk
KAD001,MODEL PRIMARY HEALTH CENTRE KADUNA NORTH,KADUNA,KADUNA NORTH,2022-02-28,2022,2,1,102.0,1.0,0.0,800,11,27.0,0,0,521.0,9,716.0,407.0,366.0,2022-03-11,Data Clerk
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2024-06-30,2024,6,2,1244.0,87.0,82.0,3341,49,383.0,9,7,2621.0,63,2706.0,1838.0,1642.0,2024-07-11,Data Clerk
NAS001,MODEL PRIMARY HEALTH CENTRE LAFIA,NASARAWA,LAFIA,2024-02-29,2024,2,1,166.0,0.0,0.0,410,5,49.0,0,0,358.0,3,316.0,183.0,161.0,2024-03-13,Data Clerk
LAG007,PRIMARY HEALTH CENTRE IKORODU II,LAGOS,IKORODU,2023-01-01,2023,1,1,294.0,5.0,3.0,471,9,87.0,0,0,433.0,9,344.0,305.0,281.0,2023-02-21,Data Clerk
AKS013,MODEL PRIMARY HEALTH CENTRE ABAK II,AKWA IBOM,ABAK,2022-11-30,2022,11,4,388.0,13.0,11.0,563,11,107.0,2,1,418.0,10,519.0,457.0,380.0,2022-12-16,M&E Officer
NAS012,MISSION HOSPITAL KARU II,NASARAWA,KARU,2023-06-30,2023,6,2,934.0,14.0,10.0,1321,12,138.0,0,0,958.0,8,,1001.0,847.0,2023-07-11,M&E Officer
CRS013,MISSION HOSPITAL OGOJA II,CROSS RIVER,OGOJA,2024-08-31,2024,8,3,290.0,2.0,1.0,740,2,88.0,3,2,702.0,15,566.0,322.0,285.0,2024-09-29,Data Clerk
KAD013,SPECIALIST HOSPITAL ZARIA II,KADUNA,ZARIA,2022-11-30,2022,11,4,2263.0,130.0,129.0,2046,27,408.0,9,7,1129.0,19,1393.0,870.0,791.0,2022-12-11,Data Clerk
BEN001,MISSION HOSPITAL MAKURDI,BENUE,MAKURDI,2024-10-31,2024,10,4,970.0,9.0,8.0,1674,30,236.0,0,0,1521.0,28,1331.0,886.0,795.0,2024-11-21,Facility Focal Person
NAS008,COMPREHENSIVE HEALTH CENTRE KEFFI II,NASARAWA,KEFFI,2024-09-01,2024,9,3,88.0,4.0,3.0,732,12,11.0,0,0,579.0,11,676.0,560.0,538.0,2024-10-15,Facility Focal Person
AKS010,GENERAL HOSPITAL EKET II,AKWA IBOM,EKET,2022-01-31,2022,1,1,498.0,13.0,9.0,1829,17,59.0,1,0,1456.0,24,1317.0,760.0,699.0,2022-02-13,Data Clerk
FCT007,SPECIALIST HOSPITAL BWARI II,FCT,BWARI,2024-12-31,2024,12,4,2613.0,69.0,62.0,4218,73,688.0,8,6,3674.0,79,3376.0,2033.0,1913.0,2025-01-15,Facility Focal Person
BEN004,GENERAL HOSPITAL OKPOKWU,BENUE,OKPOKWU,2024-02-29,2024,2,1,909.0,10.0,9.0,399,1,278.0,4,3,263.0,2,335.0,230.0,215.0,2024-03-18,Data Clerk
BEN004,GENERAL HOSPITAL OKPOKWU,BENUE,OKPOKWU,2023-01-31,2023,1,1,863.0,6.0,4.0,379,1,147.0,1,0,349.0,7,322.0,270.0,264.0,2023-02-15,Facility Focal Person
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2024-01-31,2024,1,1,265.0,4.0,3.0,483,1,74.0,1,0,420.0,6,341.0,315.0,272.0,2024-02-11,Facility Focal Person
KAD005,COTTAGE HOSPITAL CHIKUN,KADUNA,CHIKUN,2022-01-31,2022,1,1,387.0,7.0,4.0,265,1,39.0,0,0,244.0,2,229.0,216.0,195.0,2022-02-13,M&E Officer
RIV013,MISSION HOSPITAL PORT HARCOURT II,RIVERS,PORT HARCOURT,2024-11-30,2024,11,4,691.0,14.0,12.0,2100,10,131.0,2,1,1290.0,22,1602.0,990.0,891.0,2024-12-15,M&E Officer
KAD011,PRIMARY HEALTH CENTRE KADUNA NORTH II,KADUNA,KADUNA NORTH,2022-10-31,2022,10,4,149.0,7.0,6.0,556,5,30.0,1,0,515.0,12,414.0,283.0,260.0,2022-11-15,Data Clerk
BEN005,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA,BENUE,KATSINA-ALA,2024-10-31,2024,10,4,419.0,8.0,5.0,579,10,56.0,0,0,476.0,7,407.0,287.0,278.0,2024-11-16,M&E Officer
LAG099,COMPREHENSIVE HEALTH CENTRE KADUNA SOUTH II,KADUNA,KADUNA SOUTH,2023-03-31,2023,3,1,455.0,9.0,8.0,646,3,98.0,0,0,429.0,7,496.0,446.0,432.0,2023-04-15,Facility Focal Person
LAG006,SPECIALIST HOSPITAL ALIMOSHO,LAGOS,ALIMOSHO,2022-05-31,2022,5,2,738.0,13.0,12.0,5474,91,140.0,1,0,3918.0,65,4445.0,2513.0,2090.0,2022-06-15,M&E Officer
AKS001,COMPREHENSIVE HEALTH CENTRE UYO,AKWA IBOM,UYO,2022-07-31,2022,7,3,513.0,3.0,2.0,313,3,155.0,1,0,193.0,2,285.0,261.0,220.0,2022-08-13,Data Clerk
RIV011,MODEL PRIMARY HEALTH CENTRE DEGEMA II,RIVERS,DEGEMA,2024-09-30,2024,9,3,377.0,25.0,20.0,965,3,85.0,2,1,904.0,14,824.0,580.0,517.0,2024-10-18,Data Clerk
AKS013,MODEL PRIMARY HEALTH CENTRE ABAK II,AKWA IBOM,ABAK,2022-08-31,2022,8,3,405.0,17.0,16.0,544,6,91.0,1,0,356.0,4,451.0,350.0,338.0,2022-09-18,Facility Focal Person
BEN012,COTTAGE HOSPITAL VANDEIKYA II,BENUE,VANDEIKYA,2022-06-30,2022,6,2,629.0,5.0,4.0,479,5,73.0,2,1,303.0,5,419.0,382.0,339.0,2022-07-16,Facility Focal Person
LAG009,MISSION HOSPITAL BADAGRY II,LAGOS,BADAGRY,2022-12-31,2022,12,4,395.0,9.0,7.0,2638,24,63.0,0,0,2396.0,38,2270.0,1720.0,1465.0,2023-01-11,Data Clerk
NAS009,COTTAGE HOSPITAL AKWANGA II,NASARAWA,AKWANGA,2024-05-31,2024,5,2,1185.0,10.0,7.0,481,2,360.0,2,1,400.0,5,424.0,367.0,308.0,2024-07-16,Data Clerk
BEN009,PRIMARY HEALTH CENTRE OTUKPO II,BENUE,OTUKPO,2023-03-01,2023,3,1,199.0,1.0,0.0,460,1,28.0,0,0,288.0,5,387.0,351.0,303.0,2023-04-15,Facility Focal Person
CRS011,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2024-12-31,2024,12,4,394.0,7.0,5.0,505,4,94.0,0,0,348.0,6,455.0,420.0,392.0,2025-01-16,Facility Focal Person
CRS012,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2024-05-31,2024,5,2,635.0,19.0,14.0,768,10,197.0,4,3,,16,646.0,565.0,528.0,2024-06-29,Data Clerk
LAG010,PRIMARY HEALTH CENTRE SURULERE II,LAGOS,SURULERE,2024-10-31,2024,10,4,511.0,13.0,10.0,998,6,162.0,1,0,840.0,17,892.0,640.0,612.0,2024-11-29,Data Clerk
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2022-05-31,2022,5,2,1107.0,60.0,59.0,3107,52,118.0,3,2,2019.0,32,2399.0,2126.0,1799.0,2022-06-15,Data Clerk
CRS005,TEACHING HOSPITAL AKAMKPA,CROSS RIVER,AKAMKPA,2024-07-31,2024,7,3,1337.0,40.0,29.0,4097,63,151.0,1,0,2331.0,51,3802.0,3108.0,2574.0,2024-08-16,Facility Focal Person
AKS006,PRIMARY HEALTH CENTRE ABAK,AKWA IBOM,ABAK,2023-03-31,2023,3,1,592.0,20.0,16.0,342,5,149.0,1,0,281.0,5,270.0,156.0,132.0,2023-04-13,Data Clerk
NAS004,COTTAGE HOSPITAL AKWANGA,NASARAWA,AKWANGA,2024-01-31,2024,1,1,288.0,12.0,8.0,529,4,88.0,0,0,412.0,4,401.0,366.0,303.0,2024-02-18,Data Clerk
NAS015,SPECIALIST HOSPITAL NASARAWA II,NASARAWA,NASARAWA,2023-05-31,2023,5,2,1251.0,52.0,44.0,3189,23,168.0,12,11,2555.0,46,2571.0,1727.0,1613.0,2023-06-13,M&E Officer
FCT006,MISSION HOSPITAL AMAC II,FCT,AMAC,2023-12-01,2023,12,4,666.0,20.0,15.0,2166,43,204.0,4,3,1618.0,33,1896.0,1166.0,1017.0,2024-01-21,Data Clerk
NAS002,COTTAGE HOSPITAL KARU,NASARAWA,KARU,2024-02-29,2024,2,1,,0.0,0.0,303,1,42.0,0,0,223.0,5,263.0,188.0,160.0,2024-03-13,Facility Focal Person
BEN003,GENERAL HOSPITAL OTUKPO,BENUE,OTUKPO,2023-07-31,2023,7,3,460.0,9.0,8.0,2458,12,112.0,6,4,1401.0,24,2256.0,1256.0,1189.0,2023-08-13,Data Clerk
BEN002,SPECIALIST HOSPITAL GBOKO,BENUE,GBOKO,2023-03-31,2023,3,1,2067.0,27.0,22.0,4554,84,461.0,6,5,3390.0,57,3285.0,1909.0,1718.0,2023-04-29,Data Clerk
BEN012,COTTAGE HOSPITAL VANDEIKYA II,BENUE,VANDEIKYA,2024-10-31,2024,10,4,590.0,3.0,2.0,453,5,82.0,0,0,277.0,2,328.0,246.0,201.0,2024-11-15,M&E Officer
LAG009,MISSION HOSPITAL BADAGRY II,LAGOS,BADAGRY,2022-02-28,2022,2,1,308.0,6.0,5.0,2883,9,78.0,0,0,2614.0,51,2081.0,1711.0,1487.0,2022-03-11,Facility Focal Person
AKS007,TEACHING HOSPITAL IKONO,AKWA IBOM,IKONO,2022-07-31,2022,7,3,1176.0,14.0,11.0,6576,102,149.0,1,0,5308.0,118,5309.0,3188.0,2649.0,2022-08-13,Facility Focal Person
NAS005,MISSION HOSPITAL NASARAWA,NASARAWA,NASARAWA,2023-12-31,2023,12,4,1103.0,21.0,16.0,601,11,117.0,0,0,528.0,10,492.0,288.0,242.0,2024-01-18,M&E Officer
RIV001,MODEL PRIMARY HEALTH CENTRE PORT HARCOURT,RIVERS,PORT HARCOURT,2024-10-31,2024,10,4,113.0,0.0,0.0,789,15,22.0,0,0,501.0,8,600.0,521.0,429.0,2024-11-11,M&E Officer
LAG005,MISSION HOSPITAL AGEGE,LAGOS,AGEGE,2024-05-31,2024,5,2,1171.0,33.0,27.0,1795,34,153.0,4,3,1613.0,25,1621.0,1294.0,1264.0,2024-06-18,Data Clerk
FCT001,MISSION HOSPITAL AMAC,FCT,AMAC,2023-10-31,2023,10,4,960.0,16.0,11.0,,12,235.0,0,0,1137.0,18,1052.0,870.0,843.0,2023-11-29,M&E Officer
AKS012,COTTAGE HOSPITAL ORON II,AKWA IBOM,ORON,2023-11-30,2023,11,4,889.0,44.0,43.0,1041,20,218.0,10,7,693.0,7,958.0,657.0,554.0,2023-12-13,Facility Focal Person
CRS007,MODEL PRIMARY HEALTH CENTRE IKOM II,CROSS RIVER,IKOM,2023-09-30,2023,9,3,111.0,1.0,0.0,299,2,34.0,1,0,256.0,6,211.0,159.0,146.0,2023-10-13,M&E Officer
BEN001,MISSION HOSPITAL MAKURDI,BENUE,MAKURDI,2024-01-31,2024,1,1,1091.0,7.0,5.0,1779,34,,1,0,1618.0,26,1405.0,1269.0,1117.0,2024-02-11,Facility Focal Person
AKS008,PRIMARY HEALTH CENTRE UYO II,AKWA IBOM,UYO,2022-06-30,2022,6,2,117.0,2.0,1.0,83,1,31.0,2,1,70.0,0,75.0,55.0,51.0,2022-07-11,Facility Focal Person
AKS009,PRIMARY HEALTH CENTRE IKOT EKPENE II,AKWA IBOM,IKOT EKPENE,2022-08-31,2022,8,3,64.0,2.0,1.0,233,2,14.0,0,0,193.0,1,197.0,151.0,141.0,2022-09-15,M&E Officer
CRS015,MODEL PRIMARY HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2022-02-01,2022,2,1,46.0,0.0,0.0,631,7,14.0,0,0,388.0,4,523.0,365.0,328.0,2022-03-18,Data Clerk
KAD001,MODEL PRIMARY HEALTH CENTRE KADUNA NORTH,KADUNA,KADUNA NORTH,2022-09-30,2022,9,3,180.0,10.0,7.0,790,3,35.0,1,0,714.0,16,646.0,516.0,455.0,2022-10-15,M&E Officer
CRS010,COMPREHENSIVE HEALTH CENTRE AKAMKPA II,CROSS RIVER,AKAMKPA,2023-02-28,2023,2,1,53.0,2.0,1.0,401,2,9.0,0,0,363.0,4,281.0,171.0,144.0,2023-04-15,M&E Officer
TMP001,COMPREHENSIVE HEALTH CENTRE CALABAR MUNICIPAL II,CROSS RIVER,CALABAR MUNICIPAL,2023-07-31,2023,7,3,,7.0,6.0,483,9,83.0,1,0,458.0,9,419.0,,304.0,2023-08-16,Facility Focal Person
