facility_id,report_month,sex,age_band,hts_tst,hts_tst_pos
BEN002,2024-09,male,15-24,366,2
BEN002,2024-09,Male,25-34,418,6
BEN002,2024-09,Male,35-49,294,4
BEN002,2024-09,Male,50+,138,1
BEN002,2024-10,Female,<15,174,2
BEN002,2024-10,F,15-24,486,7
BEN002,2024-10,Female,25-34,476,15
BEN002,2024-10,Female,35-49,328,10
BEN002,2024-10,Female,50+,152,2
BEN002,2024-10,Male,<15,132,2
BEN002,2024-10,M,15-24,322,5
BEN002,2024-10,Male,25-34,308,9
BEN002,2024-10,Male,35-49,279,8
BEN002,2024-10,Male,50+,129,2
BEN002,2024-11,Female,<15,142,1
BEN002,2024-11,Female,15-24,417,4
BEN002,2024-11,Female,25-34,418,8
BEN002,2024-11,Female,35-49,329,6
BEN002,2024-11,F,50+,144,1
BEN002,2024-11,Male,0-14,97,0
BEN002,2024-11,Male,15 - 24,320,3
BEN002,2024-11,M,25-34,275,5
BEN002,2024-11,Male,35-49,244,4
BEN002,2024-11,Male,50+,112,1
BEN002,2024-12,Female,<15,147,2
BEN002,2024-12,Female,15-24,357,5
BEN002,2024-12,Female,25-34,423,12
BEN002,2024-12,Female,35-49,291,8
BEN002,2024-12,Female,50+,151,2
BEN002,2024-12,Male,<15,101,1
BEN002,2024-12,Male,15-24,260,3
BEN002,2024-12,Male,25-34,317,9
BEN002,2024-12,Male,35-49,224,6
BEN002,2024-12,Male,50+,91,1
BEN003,2024-01,Female,<15,25,0
BEN003,2024-01,Female,15-24,76,1
BEN003,2024-01,Female,25-34,80,3
BEN003,2024-01,F,35-49,54,2
BEN003,2024-01,Female,50+,26,0
BEN003,2024-01,Male,0-14,18,0
BEN003,2024-01,Male,15-24,56,1
BEN003,2024-01,Male,25-34,52,2
BEN003,2024-01,Male,35-49,40,1
BEN003,2024-01,Male,50+,21,0
BEN003,2024-02,Female,<15,35,0
BEN003,2024-02,Female,15-24,108,2
BEN003,2024-02,Female,25-34,97,5
BEN003,2024-02,Female,35-49,85,4
BEN003,2024-02,Female,50+,39,1
BEN003,2024-02,Male,<15,28,0
BEN003,2024-02,Male,15-24,69,1
BEN003,2024-02,Male,25-34,87,4
BEN003,2024-02,Male,35-49,54,2
BEN003,2024-02,M,50 and above,25,0
BEN003,2024-03,Female,<15,28,0
BEN003,2024-03,Female,15-24,81,1
BEN003,2024-03,Female,25-34,81,2
BEN003,2024-03,female,35-49,61,1
BEN003,2024-03,Female,50+,25,0
BEN003,2024-03,M,<15,18,0
BEN003,2024-03,Male,15-24,57,0
BEN003,2024-03,Male,25-34,58,1
BEN003,2024-03,Male,35-49,44,1
BEN003,2024-03,Male,50+,20,0
BEN003,2024-04,Female,<15,,0
BEN003,2024-04,Female,15-24,129,3
BEN003,2024-04,Female,25-34,127,6
BEN003,2024-04,Female,35-49,81,4
BEN003,2024-04,F,50+,41,1
BEN003,2024-04,Male,<15,26,0
BEN003,2024-04,Male,15-24,87,2
BEN003,2024-04,Male,25-34,84,4
BEN003,2024-04,male,35-49,69,3
BEN003,2024-04,Male,50+,32,0
BEN003,2024-05,Female,<15,51,1
BEN003,2024-05,Female,15-24,145,3
BEN003,2024-05,Female,25-34,N/A,8
BEN003,2024-05,Female,35-49,106,5
BEN003,2024-05,Female,50+,48,1
BEN003,2024-05,Male,<15,36,0
BEN003,2024-05,Male,15-24,98,2
BEN003,2024-05,Male,25-34,115,6
BEN003,2024-05,Male,35-49,80,4
BEN003,2024-05,Male,50+,39,1
BEN003,2024-06,Female,<15,28,0
BEN003,2024-06,female,15-24,75,1
BEN003,2024-06,Female,25-34,97,4
BEN003,2024-06,Female,35-49,72,3
BEN003,2024-06,Female,50+,35,0
BEN003,2024-06,Male,<15,25,0
BEN003,2024-06,Male,15-24,70,1
BEN003,2024-06,Male,25-34,61,3
BEN003,2024-06,Male,35-49,43,2
BEN003,2024-06,Male,50+,23,0
BEN003,2024-07,F,<15,34,1
BEN003,2024-07,Female,15-24,101,3
BEN003,2024-07,f,25-34,128,8
BEN003,2024-07,Female,35-49,84,5
BEN003,2024-07,Female,50+,44,1
BEN003,2024-07,M,<15,30,1
BEN003,2024-07,Male,15-24,70,2
BEN003,2024-07,Male,25-34,95,6
BEN003,2024-07,M,35-49,59,3
BEN003,2024-07,Male,50+,29,0
BEN003,2024-08,Female,<15,46,1
BEN003,2024-08,Female,15-24,132,3
BEN003,2024-08,Female,25-34,126,6
BEN003,2024-08,Female,35-49,84,4
BEN003,2024-08,Female,50+,49,1
BEN003,2024-08,Male,<15,34,0
BEN003,2024-08,Male,15-24,85,2
BEN003,2024-08,Male,25-34,90,N/A
BEN003,2024-08,male,35-49,73,3
BEN003,2024-08,Male,50 and above,34,0
BEN003,2024-09,Female,<15,46,1
BEN003,2024-09,Female,15-24,113,2
BEN003,2024-09,Female,25-34,119,5
BEN003,2024-09,Female,35-49,87,4
BEN003,2024-09,Female,50+,39,0
BEN003,2024-09,Male,<15,28,0
BEN003,2024-09,Male,15-24,N/A,1
BEN003,2024-09,Male,25-34,84,4
BEN003,2024-09,Male,35-49,66,3
BEN003,2024-09,Male,50+,33,0
BEN003,2024-10,Female,<15,35,1
BEN003,2024-10,F,15-24,89,2
BEN003,2024-10,female,25-34,125,7
BEN003,2024-10,F,35-49,91,5
BEN003,2024-10,Female,50+,34,1
BEN003,2024-10,Male,<15,25,0
BEN003,2024-10,Male,15 - 24,81,2
BEN003,2024-10,M,25-34,75,4
BEN003,2024-10,Male,35-49,60,3
BEN003,2024-10,Male,50+,30,0
BEN003,2024-11,Female,<15,31,0
BEN003,2024-11,Female,15-24,99,2
BEN003,2024-11,Female,25-34,102,5
BEN003,2024-11,Female,35-49,67,3
BEN003,2024-11,Female,50+,32,0
BEN003,2024-11,Male,0-14,20,0
BEN003,2024-11,M,15-24,73,2
BEN003,2024-11,Male,25-34,65,3
BEN003,2024-11,Male,35-49,53,3
BEN003,2024-11,Male,50+,27,0
BEN003,2024-12,Female,<15,34,1
BEN003,2024-12,Female,15-24,90,2
BEN003,2024-12,Female,25-34,86,5
BEN003,2024-12,F,35-49,57,3
BEN003,2024-12,Female,50+,34,1
BEN003,2024-12,Male,<15,22,0
BEN003,2024-12,M,15-24,59,1
BEN003,2024-12,Male,25-34,69,4
BEN003,2024-12,Male,35-49,47,3
BEN003,2024-12,Male,50+,20,0
BEN004,2024-01,Female,0-14,55,0
BEN004,2024-01,Female,15-24,154,0
BEN004,2024-01,Female,25-34,171,1
BEN004,2024-01,Female,35-49,127,0
BEN004,2024-01,Female,50+,54,0
BEN004,2024-01,Male,<15,45,0
BEN004,2024-01,Male,15-24,114,0
BEN004,2024-01,Male,25-34,109,0
BEN004,2024-01,Male,35-49,91,0
BEN004,2024-01,Male,50+,46,0
BEN004,2024-02,F,<15,54,0
BEN004,2024-02,Female,15-24,147,1
BEN004,2024-02,Female,25-34,166,2
BEN004,2024-02,Female,35-49,107,1
BEN004,2024-02,Female,50+,51,0
BEN004,2024-02,Male,<15,36,0
BEN004,2024-02,Male,15-24,106,0
BEN004,2024-02,Male,25-34,121,1
BEN004,2024-02,Male,35-49,80,1
BEN004,2024-02,Male,50 and above,36,0
BEN004,2024-03,Female,<15,65,0
BEN004,2024-03,Female,15-24,185,1
BEN004,2024-03,F,25-34,225,3
BEN004,2024-03,Female,35-49,181,2
BEN004,2024-03,Female,50+,65,0
BEN004,2024-03,Male,<15,61,0
BEN004,2024-03,male,15-24,136,0
BEN004,2024-03,Male,25-34,166,2
BEN004,2024-03,Male,35-49,106,1
BEN004,2024-03,Male,50+,53,0
BEN004,2024-04,female,<15,69,0
BEN004,2024-04,Female,15-24,206,0
BEN004,2024-04,Female,25-34,222,2
BEN004,2024-04,Female,35-49,197,1
BEN004,2024-04,Female,50+,88,0
BEN004,2024-04,Male,<15,60,0
BEN004,2024-04,Male,15-24,152,0
BEN004,2024-04,Male,25-34,187,1
BEN004,2024-04,Male,35-49,106,0
BEN004,2024-04,Male,50+,60,
BEN004,2024-05,Female,<15,67,0
BEN004,2024-05,Female,15-24,194,0
BEN004,2024-05,female,25-34,185,0
BEN004,2024-05,Female,35-49,135,0
BEN004,2024-05,Female,50+,72,0
BEN004,2024-05,Male,<15,48,0
BEN004,2024-05,Male,15-24,122,0
BEN004,2024-05,Male,25-34,165,0
BEN004,2024-05,Male,35-49,91,0
BEN004,2024-05,Male,50+,47,0
BEN004,2024-06,Female,<15,85,0
BEN004,2024-06,Female,15-24,222,1
BEN004,2024-06,Female,25-34,271,4
BEN004,2024-06,Female,35-49,195,2
BEN004,2024-06,Female,50+,86,0
BEN004,2024-06,Male,<15,59,0
BEN004,2024-06,Male,15-24,186,1
BEN004,2024-06,M,25-34,185,2
BEN004,2024-06,Male,35-49,132,1
BEN004,2024-06,male,50+,58,0
BEN004,2024-07,Female,<15,55,0
BEN004,2024-07,Female,15-24,155,0
BEN004,2024-07,Female,25-34,183,2
BEN004,2024-07,F,35-49,106,1
BEN004,2024-07,Female,50+,49,0
BEN004,2024-07,Male,<15,37,0
BEN004,2024-07,M,15-24,121,0
BEN004,2024-07,Male,25-34,115,1
BEN004,2024-07,Male,35-49,84,1
BEN004,2024-07,Male,50+,40,0
BEN004,2024-08,Female,<15,76,0
BEN004,2024-08,female,15-24,185,0
BEN004,2024-08,Female,25-34,193,1
BEN004,2024-08,F,35-49,145,1
BEN004,2024-08,Female,50 and above,72,0
BEN004,2024-08,Male,<15,41,0
BEN004,2024-08,Male,15-24,151,0
BEN004,2024-08,Male,25-34,134,1
BEN004,2024-08,Male,35-49,117,1
BEN004,2024-08,Male,50+,42,-
BEN004,2024-09,F,<15,70,0
BEN004,2024-09,Female,15-24,177,1
BEN004,2024-09,Female,25-34,188,2
BEN004,2024-09,Female,35-49,144,1
BEN004,2024-09,f,50+,71,0
BEN004,2024-09,Male,<15,47,0
BEN004,2024-09,M,15-24,139,0
BEN004,2024-09,Male,25-34,136,1
BEN004,2024-09,Male,35-49,107,1
BEN004,2024-09,Male,50+,40,0
BEN004,2024-10,Female,<15,50,0
BEN004,2024-10,Female,15-24,134,1
BEN004,2024-10,Female,25-34,158,2
BEN004,2024-10,Female,35-49,128,2
BEN004,2024-10,Female,50+,-,0
BEN004,2024-10,Male,<15,37,0
BEN004,2024-10,Male,15-24,103,0
BEN004,2024-10,Male,25-34,118,1
BEN004,2024-10,Male,35-49,79,1
BEN004,2024-10,Male,50+,33,0
BEN004,2024-11,F,<15,52,0
BEN004,2024-11,Female,15-24,125,0
BEN004,2024-11,Female,25-34,179,1
BEN004,2024-11,Female,35-49,111,1
BEN004,2024-11,Female,50+,54,0
BEN004,2024-11,Male,<15,38,0
BEN004,2024-11,Male,15-24,99,0
BEN004,2024-11,Male,25-34,107,1
BEN004,2024-11,M,35-49,94,1
BEN004,2024-11,Male,50+,38,0
BEN004,2024-12,Female,<15,38,0
BEN004,2024-12,Female,15 - 24,118,0
BEN004,2024-12,Female,25-34,128,1
BEN004,2024-12,F,35-49,89,0
BEN004,2024-12,Female,50+,38,0
BEN004,2024-12,Male,<15,25,0
BEN004,2024-12,Male,15-24,82,0
BEN004,2024-12,Male,25-34,88,0
BEN004,2024-12,Male,35-49,71,0
BEN004,2024-12,male,50+,30,0
BEN005,2024-01,Female,<15,22,0
BEN005,2024-01,Female,15-24,68,0
BEN005,2024-01,F,25-34,69,1
BEN005,2024-01,Female,35-49,49,1
BEN005,2024-01,Female,50+,21,0
BEN005,2024-01,Male,<15,16,0
BEN005,2024-01,Male,15-24,48,0
BEN005,2024-01,Male,25-34,49,1
BEN005,2024-01,Male,35-49,33,0
BEN005,2024-01,M,50+,19,0
BEN005,2024-02,Female,<15,25,0
BEN005,2024-02,Female,15-24,85,1
BEN005,2024-02,Female,25-34,83,3
BEN005,2024-02,F,35-49,74,2
BEN005,2024-02,female,50+,29,0
BEN005,2024-02,male,<15,20,0
BEN005,2024-02,Male,15-24,62,1
BEN005,2024-02,Male,25-34,62,2
BEN005,2024-02,Male,35-49,48,1
BEN005,2024-02,Male,50+,22,0
BEN005,2024-03,F,<15,39,0
BEN005,2024-03,Female,15-24,113,2
BEN005,2024-03,Female,25-34,117,4
BEN005,2024-03,Female,35-49,82,2
BEN005,2024-03,Female,50+,36,0
BEN005,2024-03,Male,<15,30,0
BEN005,2024-03,M,15-24,79,1
BEN005,2024-03,Male,25-34,81,2
BEN005,2024-03,M,35-49,63,2
BEN005,2024-03,Male,50+,27,0
BEN005,2024-04,Female,<15,34,0
BEN005,2024-04,F,15-24,115,1
BEN005,2024-04,Female,25-34,115,2
BEN005,2024-04,Female,35-49,79,1
BEN005,2024-04,Female,50+,41,0
BEN005,2024-04,M,<15,24,0
BEN005,2024-04,Male,15-24,84,0
BEN005,2024-04,Male,25-34,83,1
BEN005,2024-04,Male,35-49,59,1
BEN005,2024-04,Male,50+,26,0
BEN005,2024-05,Female,<15,36,0
BEN005,2024-05,Female,15-24,103,2
BEN005,2024-05,Female,25-34,127,5
BEN005,2024-05,Female,35-49,86,3
BEN005,2024-05,female,50+,41,0
BEN005,2024-05,Male,<15,30,0
BEN005,2024-05,Male,15-24,87,1
BEN005,2024-05,male,25-34,76,3
BEN005,2024-05,Male,35-49,,2
BEN005,2024-05,Male,50+,26,0
BEN005,2024-06,Female,<15,43,0
BEN005,2024-06,female,15-24,118,1
BEN005,2024-06,Female,25-34,101,1
BEN005,2024-06,Female,35-49,97,1
BEN005,2024-06,Female,50+,39,0
BEN005,2024-06,Male,<15,32,0
BEN005,2024-06,Male,15-24,73,0
BEN005,2024-06,M,25-34,92,1
BEN005,2024-06,M,35-49,60,1
BEN005,2024-06,Male,50+,31,0
BEN005,2024-07,F,<15,50,0
BEN005,2024-07,Female,15-24,131,2
BEN005,2024-07,Female,25-34,156,5
BEN005,2024-07,Female,35-49,96,3
BEN005,2024-07,Female,50 and above,48,0
BEN005,2024-07,Male,<15,40,0
BEN005,2024-07,Male,15-24,93,1
BEN005,2024-07,Male,25-34,103,3
BEN005,2024-07,M,35-49,77,2
BEN005,2024-07,Male,50+,35,0
BEN005,2024-08,Female,<15,31,0
BEN005,2024-08,Female,15-24,82,1
BEN005,2024-08,Female,25-34,88,3
BEN005,2024-08,Female,35-49,72,2
BEN005,2024-08,Female,50 and above,34,0
BEN005,2024-08,male,<15,20,0
BEN005,2024-08,Male,15-24,71,1
BEN005,2024-08,Male,25-34,66,2
BEN005,2024-08,Male,35-49,44,1
BEN005,2024-08,M,50+,21,0
BEN005,2024-09,Female,<15,33,0
BEN005,2024-09,Female,15-24,101,1
BEN005,2024-09,Female,25-34,102,3
BEN005,2024-09,Female,35-49,70,2
BEN005,2024-09,Female,50+,33,0
BEN005,2024-09,Male,<15,21,0
BEN005,2024-09,Male,15-24,66,1
BEN005,2024-09,M,25-34,77,2
BEN005,2024-09,Male,35-49,60,1
BEN005,2024-09,M,50+,21,0
BEN005,2024-10,Female,<15,24,0
BEN005,2024-10,Female,15-24,73,0
BEN005,2024-10,Female,25-34,65,1
BEN005,2024-10,Female,35-49,59,1
BEN005,2024-10,Female,50+,20,0
BEN005,2024-10,Male,0-14,19,0
BEN005,2024-10,Male,15-24,46,0
BEN005,2024-10,Male,25-34,46,1
BEN005,2024-10,Male,35-49,44,1
BEN005,2024-10,male,50+,17,0
BEN005,2024-11,F,<15,40,0
BEN005,2024-11,Female,15-24,97,2
BEN005,2024-11,Female,25-34,125,5
BEN005,2024-11,Female,35-49,80,3
BEN005,2024-11,Female,50+,34,0
BEN005,2024-11,Male,<15,28,0
BEN005,2024-11,Male,15-24,77,1
BEN005,2024-11,Male,25-34,86,4
BEN005,2024-11,Male,35-49,54,2
BEN005,2024-11,Male,50+,26,0
BEN005,2024-12,Female,<15,26,0
BEN005,2024-12,female,15-24,70,1
BEN005,2024-12,F,25-34,79,4
BEN005,2024-12,Female,35-49,50,2
BEN005,2024-12,Female,50+,28,0
BEN005,2024-12,Male,0-14,17,0
BEN005,2024-12,Male,15-24,52,1
BEN005,2024-12,Male,25-34,57,2
BEN005,2024-12,m,35-49,38,1
BEN005,2024-12,Male,50+,18,0
BEN006,2024-01,Female,<15,10,0
BEN006,2024-01,Female,15-24,30,0
BEN006,2024-01,Female,25-34,36,1
BEN006,2024-01,Female,35-49,24,0
BEN006,2024-01,female,50+,11,0
BEN006,2024-01,Male,<15,8,0
BEN006,2024-01,Male,15-24,21,0
BEN006,2024-01,Male,25-34,24,0
BEN006,2024-01,Male,35-49,19,0
BEN006,2024-01,M,50+,8,0
BEN006,2024-02,Female,0-14,9,0
BEN006,2024-02,Female,15-24,32,0
BEN006,2024-02,Female,25-34,31,0
BEN006,2024-02,Female,35-49,21,0
BEN006,2024-02,Female,50+,10,0
BEN006,2024-02,Male,<15,7,0
BEN006,2024-02,Male,15-24,22,0
BEN006,2024-02,Male,25-34,23,0
BEN006,2024-02,Male,35-49,15,0
BEN006,2024-02,Male,50+,7,0
BEN006,2024-03,Female,<15,13,0
BEN006,2024-03,Female,15-24,48,1
BEN006,2024-03,Female,25-34,44,2
BEN006,2024-03,Female,35-49,32,1
BEN006,2024-03,female,50+,16,0
BEN006,2024-03,Male,<15,10,0
BEN006,2024-03,Male,15-24,37,0
BEN006,2024-03,Male,25-34,30,1
BEN006,2024-03,M,35-49,23,1
BEN006,2024-03,M,50+,11,0
BEN006,2024-04,Female,0-14,13,0
BEN006,2024-04,Female,15-24,36,0
BEN006,2024-04,Female,25-34,41,1
BEN006,2024-04,Female,35-49,24,0
BEN006,2024-04,Female,50+,12,0
BEN006,2024-04,Male,<15,8,0
BEN006,2024-04,Male,15-24,28,0
BEN006,2024-04,Male,25-34,27,0
BEN006,2024-04,Male,35-49,20,0
BEN006,2024-04,Male,50+,8,0
BEN006,2024-05,Female,<15,N/A,0
BEN006,2024-05,Female,15-24,46,1
BEN006,2024-05,Female,25-34,45,2
BEN006,2024-05,Female,35-49,34,-
BEN006,2024-05,Female,50+,17,0
BEN006,2024-05,M,<15,12,0
BEN006,2024-05,Male,15-24,27,0
BEN006,2024-05,Male,25-34,38,1
BEN006,2024-05,Male,35-49,27,1
BEN006,2024-05,male,50+,10,0
BEN006,2024-06,Female,<15,13,0
BEN006,2024-06,Female,15-24,44,0
BEN006,2024-06,Female,25-34,43,1
BEN006,2024-06,Female,35-49,27,1
BEN006,2024-06,Female,50+,14,0
BEN006,2024-06,Male,<15,10,0
BEN006,2024-06,male,15-24,30,0
BEN006,2024-06,Male,25-34,29,1
BEN006,2024-06,Male,35-49,21,0
BEN006,2024-06,Male,50+,12,0
BEN006,2024-07,Female,<15,15,0
BEN006,2024-07,Female,15-24,51,1
BEN006,2024-07,Female,25-34,55,3
BEN006,2024-07,Female,35-49,32,2
BEN006,2024-07,Female,50+,15,0
BEN006,2024-07,Male,<15,10,0
BEN006,2024-07,Male,15-24,36,1
BEN006,2024-07,Male,25-34,37,2
BEN006,2024-07,Male,35-49,27,1
BEN006,2024-07,Male,50+,12,0
BEN006,2024-08,f,<15,14,0
BEN006,2024-08,Female,15-24,43,1
BEN006,2024-08,Female,25-34,41,2
BEN006,2024-08,Female,35-49,36,2
BEN006,2024-08,Female,50+,13,0
BEN006,2024-08,Male,<15,9,0
BEN006,2024-08,Male,15-24,27,0
BEN006,2024-08,Male,25-34,35,2
BEN006,2024-08,Male,35-49,24,1
BEN006,2024-08,Male,50+,10,0
BEN006,2024-09,Female,<15,12,0
BEN006,2024-09,Female,15-24,37,1
BEN006,2024-09,Female,25-34,40,3
BEN006,2024-09,Female,35-49,28,2
BEN006,2024-09,Female,50+,12,0
BEN006,2024-09,Male,<15,10,0
BEN006,2024-09,Male,15-24,28,1
BEN006,2024-09,Male,25-34,29,2
BEN006,2024-09,Male,35-49,18,1
BEN006,2024-09,Male,50+,8,0
BEN006,2024-10,Female,<15,11,0
BEN006,2024-10,Female,15-24,34,-
BEN006,2024-10,Female,25-34,37,0
BEN006,2024-10,Female,35-49,30,0
BEN006,2024-10,Female,50+,13,0
BEN006,2024-10,Male,<15,9,0
BEN006,2024-10,Male,15-24,25,0
BEN006,2024-10,Male,25-34,26,0
BEN006,2024-10,Male,35-49,22,0
BEN006,2024-10,Male,50+,8,0
BEN006,2024-11,Female,<15,11,0
BEN006,2024-11,Female,15-24,34,0
BEN006,2024-11,Female,25-34,32,0
BEN006,2024-11,Female,35-49,23,0
BEN006,2024-11,Female,50+,11,0
BEN006,2024-11,Male,<15,8,0
BEN006,2024-11,Male,15-24,22,0
BEN006,2024-11,Male,25-34,22,0
BEN006,2024-11,Male,35-49,19,0
BEN006,2024-11,Male,50+,10,0
BEN006,2024-12,Female,<15,11,0
BEN006,2024-12,female,15-24,29,0
BEN006,2024-12,female,25-34,33,1
BEN006,2024-12,Female,35-49,30,1
BEN006,2024-12,Female,50+,12,0
BEN006,2024-12,Male,<15,8,0
BEN006,2024-12,male,15-24,22,0
BEN006,2024-12,Male,25-34,24,0
BEN006,2024-12,Male,35-49,19,0
BEN006,2024-12,Male,50+,9,0
BEN007,2024-01,Female,<15,17,0
BEN007,2024-01,female,15-24,40,0
BEN007,2024-01,F,25-34,52,1
BEN007,2024-01,Female,35-49,35,1
BEN007,2024-01,F,50+,16,0
BEN007,2024-01,Male,<15,10,0
BEN007,2024-01,Male,15-24,34,0
BEN007,2024-01,Male,25-34,N/A,1
BEN007,2024-01,Male,35-49,25,0
BEN007,2024-01,Male,50 and above,13,0
BEN007,2024-02,Female,<15,19,0
BEN007,2024-02,Female,15-24,53,0
BEN007,2024-02,Female,25-34,56,0
BEN007,2024-02,Female,35-49,34,0
BEN007,2024-02,Female,50 and above,16,0
BEN007,2024-02,Male,<15,11,0
BEN007,2024-02,Male,15-24,36,0
BEN007,2024-02,Male,25-34,41,0
BEN007,2024-02,Male,35-49,28,0
BEN007,2024-02,Male,50+,12,0
BEN007,2024-03,Female,<15,17,0
BEN007,2024-03,Female,15-24,52,1
BEN007,2024-03,F,25-34,57,2
BEN007,2024-03,Female,35-49,38,1
BEN007,2024-03,Female,50+,19,0
BEN007,2024-03,Male,<15,12,0
BEN007,2024-03,Male,15-24,44,0
BEN007,2024-03,Male,25-34,36,1
BEN007,2024-03,Male,35-49,28,1
BEN007,2024-03,M,50+,11,0
BEN007,2024-04,Female,<15,16,0
BEN007,2024-04,Female,15-24,46,0
BEN007,2024-04,Female,25-34,52,1
BEN007,2024-04,Female,35-49,35,0
BEN007,2024-04,Female,50+,19,0
BEN007,2024-04,Male,<15,13,0
BEN007,2024-04,Male,15-24,38,0
BEN007,2024-04,M,25-34,36,0
BEN007,2024-04,Male,35-49,23,0
BEN007,2024-04,Male,50+,11,
BEN007,2024-05,Female,<15,21,0
BEN007,2024-05,Female,15-24,55,0
BEN007,2024-05,Female,25-34,59,1
BEN007,2024-05,Female,35-49,45,1
BEN007,2024-05,Female,50 and above,20,0
BEN007,2024-05,Male,<15,14,0
BEN007,2024-05,Male,15-24,42,0
BEN007,2024-05,Male,25-34,40,1
BEN007,2024-05,Male,35-49,33,1
BEN007,2024-05,m,50+,16,0
BEN007,2024-06,Female,<15,19,0
BEN007,2024-06,Female,15-24,58,0
BEN007,2024-06,Female,25-34,60,1
BEN007,2024-06,Female,35-49,43,0
BEN007,2024-06,Female,50+,18,0
BEN007,2024-06,Male,<15,14,0
BEN007,2024-06,M,15-24,38,0
BEN007,2024-06,Male,25-34,49,1
BEN007,2024-06,Male,35-49,29,0
BEN007,2024-06,Male,50+,13,0
BEN007,2024-07,Female,0-14,22,0
BEN007,2024-07,F,15-24,67,1
BEN007,2024-07,Female,25-34,75,2
BEN007,2024-07,Female,35-49,43,1
BEN007,2024-07,F,50+,25,0
BEN007,2024-07,Male,<15,14,0
BEN007,2024-07,Male,15-24,48,0
BEN007,2024-07,Male,25-34,48,1
BEN007,2024-07,Male,35-49,39,1
BEN007,2024-07,M,50+,19,0
BEN007,2024-08,female,<15,22,0
BEN007,2024-08,F,15-24,53,0
BEN007,2024-08,F,25-34,60,1
BEN007,2024-08,Female,35-49,48,1
BEN007,2024-08,Female,50+,23,0
BEN007,2024-08,Male,<15,14,0
BEN007,2024-08,M,15-24,41,0
BEN007,2024-08,M,25-34,47,1
BEN007,2024-08,male,35-49,33,0
BEN007,2024-08,Male,50+,14,0
BEN007,2024-09,Female,<15,27,0
BEN007,2024-09,Female,15-24,60,0
BEN007,2024-09,Female,25-34,75,1
BEN007,2024-09,Female,35-49,48,0
BEN007,2024-09,Female,50+,22,0
BEN007,2024-09,Male,<15,18,0
BEN007,2024-09,Male,15-24,50,0
BEN007,2024-09,male,25-34,43,0
BEN007,2024-09,Male,35-49,39,0
BEN007,2024-09,Male,50+,16,0
BEN007,2024-10,Female,<15,17,0
BEN007,2024-10,Female,15-24,50,0
BEN007,2024-10,female,25-34,54,0
BEN007,2024-10,Female,35-49,39,0
BEN007,2024-10,female,50+,20,0
BEN007,2024-10,Male,<15,15,0
BEN007,2024-10,Male,15-24,-,0
BEN007,2024-10,Male,25-34,43,0
BEN007,2024-10,Male,35-49,28,0
BEN007,2024-10,Male,50+,11,0
BEN007,2024-11,Female,<15,16,0
BEN007,2024-11,Female,15-24,46,0
BEN007,2024-11,Female,25-34,55,1
BEN007,2024-11,Female,35-49,39,0
BEN007,2024-11,Female,50+,19,0
BEN007,2024-11,Male,<15,13,0
BEN007,2024-11,Male,15-24,38,0
BEN007,2024-11,Male,25-34,38,0
BEN007,2024-11,Male,35-49,26,0
BEN007,2024-11,Male,50 and above,12,0
BEN007,2024-12,Female,<15,15,0
BEN007,2024-12,Female,15-24,53,0
BEN007,2024-12,Female,25-34,49,1
BEN007,2024-12,Female,35-49,39,1
BEN007,2024-12,Female,50+,18,0
BEN007,2024-12,Male,<15,14,0
BEN007,2024-12,Male,15-24,31,0
BEN007,2024-12,Male,25-34,43,1
BEN007,2024-12,Male,35-49,26,0
BEN007,2024-12,Male,50+,11,0
BEN008,2024-01,F,<15,167,4
BEN008,2024-01,F,15-24,402,10
BEN008,2024-01,F,25-34,451,-
BEN008,2024-01,Female,35-49,310,15
BEN008,2024-01,Female,50+,128,3
BEN008,2024-01,M,<15,112,2
BEN008,2024-01,Male,15-24,314,7
BEN008,2024-01,Male,25-34,306,15
BEN008,2024-01,Male,35-49,226,11
BEN008,2024-01,Male,50+,98,2
BEN008,2024-02,Female,<15,154,3
BEN008,2024-02,Female,15-24,443,10
BEN008,2024-02,Female,25-34,445,20
BEN008,2024-02,Female,35-49,306,14
BEN008,2024-02,Female,50+,170,4
BEN008,2024-02,Male,<15,112,2
BEN008,2024-02,M,15-24,288,6
BEN008,2024-02,Male,25-34,337,15
BEN008,2024-02,Male,35-49,248,11
BEN008,2024-02,Male,50 and above,113,2
BEN008,2024-03,Female,<15,175,3
BEN008,2024-03,Female,15 - 24,373,7
BEN008,2024-03,Female,25-34,525,19
BEN008,2024-03,Female,35-49,367,13
BEN008,2024-03,F,50+,155,2
BEN008,2024-03,Male,<15,111,2
BEN008,2024-03,M,15-24,343,6
BEN008,2024-03,Male,25-34,316,11
BEN008,2024-03,Male,35-49,279,10
BEN008,2024-03,Male,50+,105,1
BEN008,2024-04,Female,<15,178,4
BEN008,2024-04,Female,15-24,441,
BEN008,2024-04,Female,25-34,531,26
BEN008,2024-04,F,35-49,383,18
BEN008,2024-04,Female,50+,163,4
BEN008,2024-04,M,<15,126,3
BEN008,2024-04,Male,15-24,371,9
BEN008,2024-04,male,25-34,364,17
BEN008,2024-04,M,35-49,235,11
BEN008,2024-04,Male,50+,131,3
BEN008,2024-05,Female,<15,153,2
BEN008,2024-05,Female,15-24,493,8
BEN008,2024-05,Female,25-34,536,18
BEN008,2024-05,Female,35-49,426,14
BEN008,2024-05,Female,50+,182,3
BEN008,2024-05,Male,<15,136,2
BEN008,2024-05,M,15-24,380,6
