facility_id,facility_name,state,lga,report_month,hts_tst,hts_tst_pos,tx_new,tx_curr,tx_ml,pmtct_stat,pmtct_stat_pos,pmtct_art,tb_screen,tb_pos,vl_eligible,vl_result_received,vl_suppressed,date_submitted,reported_by
FCT009,Model Primary Health Centre Kuje II,FCT,Kuje,2024-11-30,151,10,9,494,1,22,2,1,301,8,N/A,296,288,2024-12-21,Facility Focal Person
KAD015,General Hospital Chikun II,Kaduna,Chikun,2023-10-31,350,4,2,1646,20,40,0,0,998,14,1205,816,730,2023-11-13,Facility Focal Person
NAS999,General Hospital Kuje II,FCT,Kuje,2024-06-30,1215,49,45,2531,28,318,5,4,2146,56,1974,1123,1051,2024-07-15,Data Clerk
FCT009,  MODEL PRIMARY HEALTH CENTRE KUJE II ,FCT,Kuje,Jan-2023,95,7,6,444,2,18,0,0,421,8,360,243,227,2023-03-01,Facility Focal Person
LAG011,COTTAGE HOSPITAL AGEGE II,Lagos,Agege,2023-05-31,536,9,7,1701,17,68,0,0,1429,28,1349,1199,988,2023-06-21,Data Clerk
RIV015,Specialist Hospital Khana II,Rivers,Khana,2023-09-30,356,11,10,2322,44,77,7,6,1758,33,2109,1599,1394,2023-10-15,Data Clerk
LAG005,Mission Hospital Agege,Lagos,Agege,30/09/2023,1320,45,37,1710,23,379,10,8,1049,18,1563,1090,1001,2023-10-13,Data Clerk
RIV008,Teaching Hospital Obio/Akpor II,RIVERS,Obio/Akpor,2024-03-31,1684,66,53,4097,64,175,1,0,3155,52,2998,2421,2271,2024-04-11,Data Clerk
NAS004,Cottage Hospital Akwanga,Nasarawa,Akwanga,30/11/2022,248,7,6,457,8,30,0,0,317,8,407,  ,240,2022-12-13,Facility Focal Person
FCT008,  TEACHING HOSPITAL GWAGWALADA II ,FCT,Gwagwalada,2024-10-31,647,29,28,4727,77,164,3,2,3638,70,3431,2730,2250,2024-11-18,Facility Focal Person
RIV008,Teaching Hospital Obio/Akpor II,Rivers,Obio/Akpor,31/01/2024,1552,59,56,4136,31,321,4,3,3738,58,3786,2814,2373,2024-02-16,Data Clerk
CRS011,Comprehensive Health Centre Calabar Municipal II,Cross River,Calabar Municipal,2022-08-31,367,4,3,454,3,65,0,0,328,6,391,328,307,2022-09-15,Data Clerk
aks011,Comprehensive Health Centre Etinan II,Akwa Ibom,Etinan,2023-10-31,92,8,6,330,4,21,1,0,310,3,274,236,213,2023-11-13,Data Clerk
CRS011,Comprehensive Health Centre Calabar Municipal II,Cross River,Calabar Municipal,31/07/2024,414,6,5,496,7,78,0,0,364,5,369,335,295,2024-08-18,M&E Officer
CRS008,Cottage Hospital Ogoja II,Cross River,Ogoja,2024-02-29,645,33,24,2141,22,89,3,2,1769,42,1871,1481,1252,2024-03-16,Facility Focal Person
CRS006,Primary Health Centre Calabar Municipal II,Cross River,Calabar Municipal,2022-02-28,343,16,11,1237,6,44,0,0,761,11,870,805,764,2022-03-18,M&E Officer
LAG015,MODEL PRIMARY HEALTH CENTRE BADAGRY II,Lagos,Badagry,2024-01-31,212,16,12,1088,8,27,0,0,996,22,990,622,544,2024-02-21,Data Clerk
LAG002,Specialist Hospital Lagos Island,Lagos,Lagos Island,2022-01-31,1185,56,53,5538,53,315,9,8,3806,58,4587,3427,3347,2022-02-15,M&E Officer
RIV010,Teaching Hospital Ahoada East II,Rivers,Ahoada East,2022-01-31,593,13,12,3396,40,158,2,1,2480,37,2985,1825,1786,2022-02-13,M&E Officer
XXX999,Cottage Hospital Lagos Island II,Lagos,Lagos Island,2022-05-31,109,1,0,872,5,27,0,0,771,29,791,457,441,2022-06-15,Data Clerk
CRS007,Model Primary Health Centre Ikom II,Cross River,Ikom,31/12/2022,35,0,0,311,5,6,0,0,245,3,288,222,188,2023-01-16,Facility Focal Person
RIV001,Model Primary Health Centre Port Harcourt,Rivers,Port Harcourt,2023-03-31,120,1,0,997,7,20,0,0,943,8,823,460,400,2023-04-13,Facility Focal Person
BEN003,General Hospital Otukpo,Benue,Otukpo,Aug-2022,620,21,15,2549,28,124,2,1,2376,43,1781,1242,1076,2022-09-13,Facility Focal Person
FCT009,MODEL PRIMARY HEALTH CENTRE KUJE II,FCT,Kuje,31/10/2023,156,11,10,474,1,22,0,0,331,5,345,215,192,2023-11-18,Data Clerk
LAG001,Primary Health Centre Ikorodu,Lagos,Ikorodu,2023-05-31,479,13,10,279,3,68,1,0,229,1,205,192,175,2023-06-15,Data Clerk
NAS005,MISSION HOSPITAL NASARAWA,Nasarawa,Nasarawa,2024-09-30,1199,21,15,801,9,268,1,0,596,13,742,422,369,2024-11-15,M&E Officer
BEN012,Cottage Hospital Vandeikya II,Benue,Vandeikya,2023-08-31,662,4,3,459,2,124,1,0,402,6,353,228,189,2023-09-11,M&E Officer
NAS002,Cottage Hospital Karu,Nasarawa,Karu,Aug-2023,401,2,1,305,1,64,1,0,182,1,226,188,163,2023-09-13,M&E Officer
RIV006,Cottage Hospital Eleme,Rivers,Eleme,2024-05-31,1728,74,65,2761,50,522,559,15,nil,28,2408,1664,1611,2024-06-11,Data Clerk
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,Mar-2023,592,21,18,346,5,160,0,0,304,4,278,209,188,2023-04-16,M&E Officer
RIV010,Teaching Hospital Ahoada East II,Rivers,Ahoada East,2022-03-31,569,8,7,3389,16,168,3,2,3203,66,2431,2120,1976,2022-04-13,Facility Focal Person
RIV006,Cottage Hospital Eleme,Rivers,Eleme,Sep-2024,1588,89,65,2904,34,254,9,8,2036,38,2212,2098,1753,2024-10-18,Facility Focal Person
CRS010,Comprehensive Health Centre Akamkpa II,Cross River,Akamkpa,2023-01-31,59,0,0,402,3,8,0,0,377 ,7,275,179,170,2023-02-15,Facility Focal Person
FCT002,GENERAL HOSPITAL BWARI,Federal Capital Territory,Bwari,2023-10-31,139,4,2,587,4,28,0,0,521,13,424,339,322,2023-11-21,Data Clerk
NAS007,GENERAL HOSPITAL KARU II,Nasarawa,Karu,Oct-2024,697,5,4,1986,37,170,0,0,1698,38,  ,1298,1130,2024-11-11,Data Clerk
NAS005,Mission Hospital Nasarawa,Nasarawa,Nasarawa,2023-11-30,1308,26,19,596,2,305,3,2,421,8,508,292,271,2023-12-18,Data Clerk
RIV006,Cottage Hospital Eleme,Rivers,Eleme,2022-10-31,1051,41,40,2471,15,151,2,1,1484,27,2161,1478,1413,2022-11-13,Facility Focal Person
BEN011,Model Primary Health Centre Katsina-Ala II,Benue,Katsina-Ala,2024-06-30,267,7,6,389,1,47,0,0,352,4,336,234,211,2024-07-29,Data Clerk
NAS011,Mission Hospital Lafia II,Nasarawa,Lafia,2022-07-31,1268,11,10,2716,48,294,1,0,-,46,1897,1492,1235,2022-08-18,Facility Focal Person
BEN013,Model Primary Health Centre Makurdi II,Benue,Makurdi,2024-08-31,611,17,16,819,12,183,6,5,735,14,705,503,465,2024-09-21,M&E Officer
BEN012,Cottage Hospital Vandeikya II,Benue,Vandeikya,2024-04-30,6590,8,6,454,7,187,2,1,295,4,366,337,308,2024-05-13,Facility Focal Person
BEN001,Mission Hospital Makurdi,Benue,Makurdi,31/07/2024,1133,14,11,1739,28,270,0,0,1006,14,1226,1000,892,2024-08-16,Facility Focal Person
CRS002,Comprehensive Health Centre Ikom,Cross River,Ikom,30/11/2022,123,8,5,187,1,37,0,0,138,0,149,118,109,2022-12-11,M&E Officer
AKS010,General Hospital Eket II,Akwa Ibom,Eket,2023-11-30,510,4,3,1618,10,nil,1,0,1331,26,1366,943,902,2023-12-18,Data Clerk
BEN010,Model Primary Health Centre Okpokwu II,Benue,Okpokwu,30/06/2023,376,5,3,748,5,112,0,0,418,8,637,474,401,2023-07-16,M&E Officer
NAS010,  Teaching Hospital Nasarawa II ,Nasarawa,Nasarawa,31/08/2023,2725,152,134,5117,36,865,27,20,4726,80,3775,3346,3050,2023-09-16,Data Clerk
NAS010,Teaching Hospital Nasarawa II,Nasarawa,Nasarawa,2024-06-30,2836,129,110,5578,63,801,22,20,4458,89,3933,3188,2843,2024-07-13,M&E Officer
RIV002,Teaching Hospital Obio/Akpor,Rivers,Obio/Akpor,Mar-2022,1520,26,20,4907,77,219,2,1,3816,71,4445,3039,2774,2022-04-15,M&E Officer
NAS005,Mission Hospital Nasarawa,Nasarawa,Nasarawa,2022-05-31,1195,36,32,247,1,264,5,4,149,1,174,98,81,2022-06-15,Data Clerk
NAS008,Comprehensive Health Centre Keffi II,Nasarawa,Keffi,31/05/2022,74,1,0,968,6,13,0,0,535,10,892,572,533,2022-06-13,Data Clerk
LAG009,Mission Hospital Badagry II,Lagos,Badagry,2023-11-30,384,4,3,2379,47,77,1,0,1764,27,2007,1516,1301,2023-12-13,Facility Focal Person
NAS009,Cottage Hospital Akwanga II,Nasarawa,Akwanga,2022-07-31,1059,8,6,470,2,133,1,0,277,10,420,293,275,2022-08-15,Facility Focal Person
LAG004,  Comprehensive Health Centre Surulere ,Lagos,Surulere,31/01/2023,469,16,12,617,12,46,0,0,406,6,469,420,395,2023-02-13,Facility Focal Person
AKS005,Comprehensive Health Centre Oron,Akwa-Ibom,Oron,2024-11-30,150,1,0,937,9,42,1,0,715,17,695,405,346,2024-12-13,M&E Officer
nas002,Cottage Hospital Karu,Nasarawa,Karu,31/03/2022,326,3,2,318,1,58,1,0,NULL,6,293,239,226,2022-04-21,M&E Officer
KAD002,Teaching Hospital Kaduna South,Kaduna,Kaduna South,2022-12-31,1171,27,21,4261,43,321,1,0,3429,65,2970,1802,1557,2023-01-18,M&E Officer
LAG010,Primary Health Centre Surulere II,Lagos,Surulere,2024-01-31,248,3,2,953,2,33,0,0,548,15,761,536,470,2024-02-18,Facility Focal Person
FCT013,  Cottage Hospital Gwagwalada II ,FCT,Gwagwalada,30/04/2022,985,12,10,1413,6,99,0,0,1135 ,18,1224,704,629,2022-05-13,M&E Officer
RIV002,Teaching Hospital Obio/Akpor,Rivers,Obio/Akpor,31/05/2024,1853,31,28,4260,32,586,6,4,2683,41,3210,3033,2712,2024-06-16,M&E Officer
KAD003,Mission Hospital Zaria,Kaduna,Zaria,Nov-2022,993,41,31,"2,645",25,182,2,1,2440,55,2183,1422,1170,2022-12-21,Facility Focal Person
AKS001,Comprehensive Health Centre Uyo,Akwa Ibom,Uyo,2024-02-29,686,2,1,321,3,118,0,0,300,5,226,144,137,2024-03-29,M&E Officer
RIV004,Model Primary Health Centre Ahoada East,Rivers,Ahoada East,2022-11-30,349,11,10,856,15,110,0,0,686,9,611,448,403,2023-01-15,Facility Focal Person
FCT013,Cottage Hospital Gwagwalada II,FCT,Gwagwalada,2022-11-30,787,7,5,1371,27,207,2,1,1296,35,1136,850,832,2022-12-18,Facility Focal Person
BEN011,Model Primary Health Centre Katsina-Ala II,Benue,Katsina-Ala,Oct-2023,261,10,8,356,1,58,0,0,231,3,305,,190,2023-11-18,M&E Officer
AKS005,  Comprehensive Health Centre Oron ,akwa ibom,Oron,2024-06-30,137,  ,2,985,11,28,0,0,776,14,828,674,582,2024-07-16,Facility Focal Person
CRS012,Model Primary Health Centre Ikom II,Cross River,Ikom,2023-12-31,395,2,1,773,7,96,1,0,540,11,625,380,350,2024-01-16,Data Clerk
AKS010,General Hospital Eket II,Akwa Ibom,Eket,Aug-2022,512,10,9,1781,16,149,4,3,1666,24,1483,  ,861,2022-09-13,Data Clerk
AKS010,General Hospital Eket II,Akwa Ibom,Eket,2023-07-31,N/A,11,10,1669,24,180,6,4,1298,24,1489,1121,1057,2023-08-13,Data Clerk
LAG010,Primary Health Centre Surulere II,Lagos,Surulere,2023-01-31,509,20,17,949,8,83,1,0,750,11,864,795,668,2023-02-16,Facility Focal Person
BEN001,Mission Hospital Makurdi,Benue,Makurdi,2022-09-30,1018,4,3,2020,27,227,1,0,1788,43,1377,934,864,2022-10-13,M&E Officer
AKS014,Primary Health Centre Ikono II,AKWA IBOM,Ikono,2022-12-31,174,9,7,603,1,53,1,0,368,7,498,347,294,2023-01-13,M&E Officer
RIV006,Cottage Hospital Eleme,Rivers,Eleme,31/08/2022,1046,49,42,2423,26,140,6,5,1568,24,1780,1162,977,2022-09-16,M&E Officer
NAS003,Cottage Hospital Keffi,Nasarawa,Keffi,2024-07-31,409,7,6,1461,23,122,2,1,887,13,1192,1234,766,2024-08-21,M&E Officer
RIV013,Mission Hospital Port Harcourt II,Rivers,Port Harcourt,2022-05-31,667,33,25,2287,37,110,4,3,1579,20,1950,1321,1200,2022-06-29,Facility Focal Person
BEN006,Primary Health Centre Vandeikya,Benue,Vandeikya,Mar-2023,237,5,3,330,6,48,2,1,223,3,296,186,167,2023-04-11,Facility Focal Person
CRS015,Model Primary Health Centre Akamkpa II,Cross River,Akamkpa,2022-04-30,67,3,2,623,6,21,0,0,517,8,532,496,447,2022-05-15,M&E Officer
crs009,Comprehensive Health Centre Obudu II,Cross River,Obudu,2024-02-29,474,11,10,891,16,139,3,2,584,15,788,648,575,2024-03-13,M&E Officer
CRS001,Model Primary Health Centre Calabar Municipal,Cross River,Calabar Municipal,30/04/2023,196,234,6,660,8,56,1,0,398,8,493,276,246,2023-05-18,Facility Focal Person
FCT005,Primary Health Centre Abaji,FCT,Abaji,2024-02-29,587,23,19,553,2,136,5,4,395,7,467,317,264,2024-03-13,M&E Officer
CRS013,MISSION HOSPITAL OGOJA II,Cross River,Ogoja,2022-01-31,185,7,5,930,17,46,0,0,530,10,654,515,473,2022-02-13,Data Clerk
LAG003,  Teaching Hospital Badagry ,Lagos,Badagry,2024-10-31,3393,129,  ,7013,46,837,32,31,6548,109,5201,3128,3044,2024-11-20,M&E Officer
BEN011,MODEL PRIMARY HEALTH CENTRE KATSINA-ALA II,Benue,Katsina-Ala,2024-08-31,296,9,7,393,4,86,0,0,342,8,290,210,172,2024-09-13,Data Clerk
FCT014,General Hospital Kuje II,FCT,Kuje,2022-07-31,958,31,30,2469,20,149,5,4,1997,38,1756,1194,1067,2022-08-13,Facility Focal Person
LAG006,Specialist Hospital Alimosho,Lagos,Alimosho,2022-12-31,599,11,9,5148,70,165,1,0,3561,65,3818,2230,2110,2023-01-13,Facility Focal Person
KAD004,Specialist Hospital Sabon Gari,Kaduna,Sabon Gari,2023-05-31,2698,123,94,4598,31,407,9,8,3204,57,-,3139,2801,2023-06-11,Data Clerk
KAD005,Cottage Hospital Chikun,Kaduna,Chikun,2023-07-31,620,7,5,331,1,179,1,0,276,5,301,209,190,2023-08-15,Facility Focal Person
BEN010,MODEL PRIMARY HEALTH CENTRE OKPOKWU II,Benue,Okpokwu,31/01/2024,381,13,10,731,4,56,1,0,NULL,8,515,469,447,2024-02-16,Facility Focal Person
fct010,MODEL PRIMARY HEALTH CENTRE ABAJI II,fct,Abaji,2023-04-30,593,13,10,352,4,93,1,0,266,5,297,181,164,2023-05-11,Facility Focal Person
BEN006,Primary Health Centre Vandeikya,Benue,Vandeikya,2023-11-30,225,8,6,344,4,40,0,0,269,5,301,282,246,2023-12-13,M&E Officer
NAS010,Teaching Hospital Nasarawa II,Nasarawa,Nasarawa,2022-05-31,2161,72,56,4534,57,608,12,9,4085,68,3324,2318,2070,2022-06-13,M&E Officer
KAD011,Primary Health Centre Kaduna North II,Kaduna,Kaduna North,Jan-2023,177,6,5,556,11,55,0,0,326,4,476,300,249,2023-02-18,Data Clerk
FCT002,General Hospital Bwari,FCT,Bwari,2024-03-31,104,2,1,573,9,22,0,0,324,2,524,454,425,2024-04-15,M&E Officer
AKS002,General Hospital Ikot Ekpene,akwa ibom,Ikot Ekpene,2024-08-31,331,N/A,0,536,7,90,1,0,324,5,481,363,315,2024-09-18,Data Clerk
LAG006,Specialist Hospital Alimosho,Lagos,Alimosho,2024-12-31,936,16,11,4387,45,241,0,0,2724,49,3561,2818,2527,2025-01-11,Facility Focal Person
AKS007,Teaching Hospital Ikono,Akwa Ibom,Ikono,Jun-2022,1140,17,14,6667,29,269,4,3,6059,114,4965,3528,3144,2022-07-11,Data Clerk
CRS004,Comprehensive Health Centre Obudu,Cross-River,Obudu,2022-10-31,155,4,3,466,8,30,0,0,347,6,427,243,225,2022-11-13,Facility Focal Person
BEN012,Cottage Hospital Vandeikya II,Benue,Vandeikya,31/07/2023,663,4,NULL,458,4,166,0,0,324,5,356,209,195,2023-08-18,Facility Focal Person
NAS005,Mission Hospital Nasarawa,Nasarawa,Nasarawa,30/06/2022,1051,23,21,264,4,151,2,1,175,3,180,155,146,2022-07-21,Data Clerk
ben014,Comprehensive Health Centre Gboko II,Benue,Gboko,2024-05-31,590,5,3,761,4,151,2,1,535,9,631,415,358,2024-06-11,Data Clerk
AKS003,Model Primary Health Centre Eket,Akwa-Ibom,Eket,2023-05-31,705,36,35,306,-31,124,1,0,nil,1,267,153,137,2023-06-18,Facility Focal Person
KAD002,Teaching Hospital Kaduna South,Kaduna,Kaduna South,Sep-2024,N/A,11,10,3540,53,486,2,1,,32,3220,2813,2670,2024-10-22,Facility Focal Person
FCT002,General Hospital Bwari,FCT,Bwari,2024-06-30,167,5,3,568,8,51,0,0,476 ,12,397,248,219,2024-07-11,Data Clerk
CRS008,Cottage Hospital Ogoja II,Cross River,Ogoja,2023-07-31,654,24,20,2178,36,182,7,6,1979,39,1748,1330,1163,2023-08-20,Facility Focal Person
LAG013,  Specialist Hospital Ikorodu II ,Lagos,Ikorodu,2023-04-30,2508,74,55,6055,105,631,13,11,4219,74,4956,3009,2612,2023-05-11,M&E Officer
CRS007,Model Primary Health Centre Ikom II,Cross River,Ikom,2023-11-30,99,5,4,303,0,22,1,0,217,3,209,194,178,2023-12-21,M&E Officer
CRS005,Teaching Hospital Akamkpa,Cross River,Akamkpa,2024-12-31,986,39,32,4107,13,299,6,4,2436,36,3055,1894,1653,2025-01-21,Facility Focal Person
BEN008,Teaching Hospital Gboko II,Benue,Gboko,2024-11-30,2811,88,69,6131,78,766,15,14,3856,63,4568,4205,3662,2024-12-13,M&E Officer
NAS006,Primary Health Centre Lafia II,Nasarawa,Lafia,2022-10-31,161,2,1,990,14,42,0,0,630,18,779,450,413,2022-11-11,Facility Focal Person
nas015,Specialist Hospital Nasarawa II,Nasarawa,Nasarawa,2024-07-31,1027,35,24,3315,50,188,4,3,2587,52,2354,1349,1289,2024-08-16,Facility Focal Person
FCT006,Mission Hospital AMAC II,FCT,AMAC,2022-04-30,1102,34,30,2355,21,248,6,5,2065,39,1676,1390,1313,2022-05-11,Facility Focal Person
AKS012,Cottage Hospital Oron II,Akwa-Ibom,Oron,Feb-2022,965,41,29,376,5,101,2,1,338,7,258,206,184,2022-03-13,Facility Focal Person
BEN012,Cottage Hospital Vandeikya II,Benue,Vandeikya,30/09/2022,516,5,4,466,7,91,0,0,361,5,425,299,255,2022-10-13,Facility Focal Person
FCT015,Comprehensive Health Centre Abaji II,FCT,Abaji,2022-06-30,126,3,2,862,4,14,0,0,686,14,662,438,360,2022-07-16,Facility Focal Person
FCT004,Model Primary Health Centre Kuje,FCT,Kuje,2022-11-30,345,8,5,1314,14,108,4,3,1194,18,1167,1094,1003,2022-12-15,Data Clerk
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,2023-09-30,573,20,17,402,2,95,2,1,353,3,312,238,206,2023-10-21,Data Clerk
XXX999,Comprehensive Health Centre Ikom,cross river,Ikom,Jul-2024,231,7,6,278,0,71,5,4,261,6,250,187,162,2024-08-15,M&E Officer
BEN001,Mission Hospital Makurdi,Benue,Makurdi,2023-05-31,1067,6,5,1907,37,253,1,0,1554,21,1581,1332,1135,2023-06-13,M&E Officer
KAD013,Specialist Hospital Zaria II,Kaduna,Zaria,Dec-2023,1717,49,42,2667,23,430,7,6,1912,39,1983,1173,1125,2024-01-18,M&E Officer
LAG012,Primary Health Centre Alimosho II,Lagos,Alimosho,2023-01-31,258,11,10,633,1,55,1,0,584,14,571,338,301,2023-02-16,Facility Focal Person
RIV013,Mission Hospital Port Harcourt II,Rivers,Port Harcourt,2022-08-31,696,14,12,2259,24,189,3,2,1788,38,1781,1384,1266,2022-09-11,Data Clerk
AKS008,Primary Health Centre Uyo II,Akwa Ibom,Uyo,2024-08-31,117,2,1,93,0,17,0,0,69,3,64,46,44,2024-09-21,M&E Officer
BEN007,Specialist Hospital Makurdi II,Benue,Makurdi,2022-07-31,237,2,1,2280,19,31,1,0,1726,30,2040,1337,1305,2022-08-16,Data Clerk
RIV010,TEACHING HOSPITAL AHOADA EAST II,Rivers,Ahoada East,2024-11-30,607,8,6,2799,55,161,5,4,1898 ,42,2475,2339,2148,2024-12-18,M&E Officer
NAS009,Cottage Hospital Akwanga II,Nasarawa,Akwanga,2022-02-28,735,7,5,463,8,,1,0,430,7,425,303,276,2022-03-21,M&E Officer
NAS009,Cottage Hospital Akwanga II,Nasarawa,Akwanga,2024-04-30,1238,13,12,476,8,265,2,1,359,6,380,325,275,2024-05-13,Data Clerk
LAG006,Specialist Hospital Alimosho,Lagos,Alimosho,2024-03-31,698,14,11,4594,17,194,1,0,3773,73,3991,2346,2029,2024-04-18,M&E Officer
RIV003,  Comprehensive Health Centre Khana ,RIVERS,Khana,2022-02-28,289,12,9,1061,2,62,2,1,814 ,18,759,557,  ,2022-03-29,M&E Officer
CRS004,Comprehensive Health Centre Obudu,Cross River,Obudu,Jun-2023,295,12,9,461,7,54,2,1,264,8,332,187,171,2023-07-15,Data Clerk
KAD004,Specialist Hospital Sabon Gari,Kaduna,Sabon Gari,2022-12-31,2220,102,91,"4,261",52,471,20,17,3835,65,3896,2191,2122,2023-01-11,Facility Focal Person
LAG010,PRIMARY HEALTH CENTRE SURULERE II,Lagos,Surulere,Oct-2023,474,23,19,955,12,95,3,2,787,12,706,389,371,2023-11-29,M&E Officer
AKS012,  Cottage Hospital Oron II ,Akwa Ibom,Oron,2024-04-30,1218,73,59,1160,8,147,2,1,665,16,999,659,599,2024-05-13,Data Clerk
CRS010,Comprehensive Health Centre Akamkpa II,Cross River,Akamkpa,2023-06-30,91,5,4,390,3,21,1,0,241,7,326,190,175,2023-07-16,Data Clerk
KAD012,Comprehensive Health Centre Kaduna South II,Kaduna,Kaduna South,2024-08-31,560,13,9,639,9,117,3,2,376,8,452,254,208,2024-09-25,Data Clerk
KAD009,Model Primary Health Centre Sabon Gari II,Kaduna,Sabon Gari,2022-11-30,395,18,N/A,742,14,47,3,2,515,4,659,539,464,2022-12-21,Facility Focal Person
RIV009,MISSION HOSPITAL KHANA II,RIVERS,Khana,31/12/2022,447,4,3,821,11,142,1,0,461,8,729,581,520,2023-01-15,Facility Focal Person
AKS014,Primary Health Centre Ikono II,Akwa Ibom,Ikono,2024-09-30,231,11,9,611,6,37,1,0,471 ,11,563,373,313,2024-10-11,Facility Focal Person
BEN015,Primary Health Centre Otukpo II,Benue,Otukpo,2024-12-31,127,4,3,707,11,22,1,0,394,8,514,415,362,2025-01-29,Facility Focal Person
BEN014,Comprehensive Health Centre Gboko II,Benue,Gboko,2023-09-30,574,12,10,802,13,103,1,0,631,11,581,326,309,2023-10-15,Facility Focal Person
riv001,Model Primary Health Centre Port Harcourt,Rivers,Port Harcourt,2022-10-31,105,2,1,1070,5,31,0,0,622,7,972,914,760,2022-11-16,Facility Focal Person
LAG099,Model Primary Health Centre Port Harcourt,Rivers,Port Harcourt,2023-06-30,124,0,0,964,16,14,1,0,671,9,737,559,458,2023-07-15,Facility Focal Person
CRS012,Model Primary Health Centre Ikom II,cross river,Ikom,Jan-2023,303,5,4,804,11,78,1,0,629,8,602,452,441,2023-02-16,M&E Officer
CRS009,COMPREHENSIVE HEALTH CENTRE OBUDU II,Cross River,Obudu,2023-07-31,614,29,24,861,5,160,2,1,nil,10,628,549,520,2023-08-15,Facility Focal Person
AKS007,TEACHING HOSPITAL IKONO,akwa ibom,Ikono,Mar-2022,865,11,10,6808,68,188,1,0,5002,82,6237,4670,4530,2022-04-18,Facility Focal Person
FCT007,Specialist Hospital Bwari II,FCT,Bwari,Jan-2022,1870,44,37,4592,24,536,9,8,4048,72,4085,3209,2778,2022-02-21,Facility Focal Person
KAD009,Model Primary Health Centre Sabon Gari II,Kaduna,Sabon Gari,2024-04-30,496,27,25,907,17,98,2,1,575,11,773,702,645,2024-05-13,M&E Officer
BEN002,  Specialist Hospital Gboko ,Benue,Gboko,Nov-2023,2057,36,26,4470,84,313,2,1,3973,78,3913,2489,2320,2023-12-11,M&E Officer
AKS006,Primary Health Centre Abak,Akwa-Ibom,Abak,2024-06-30,622,20,19,485,7,80,2,1,343,12,441,358,303,2024-07-15,M&E Officer
FCT010,Model Primary Health Centre Abaji II,FCT,Abaji,2022-02-28,326,8,7,256,3,83,1,0,173,1,237,147,140,2022-03-18,Facility Focal Person
FCT012,Mission Hospital Bwari II,fct,Bwari,2022-03-31,983,34,27,2676,5,262,4,3,1752,19,2343,1827,1737,2022-04-16,Data Clerk
FCT011,Cottage Hospital AMAC II,FCT,AMAC,30/06/2023,440,20,16,2159,40,120,2,1,2041,32,1612,1293,1241,2023-07-18,Facility Focal Person
NAS008,Comprehensive Health Centre Keffi II,Nasarawa,Keffi,2024-01-31,93,3,2,796,3,13,0,0,586,23,656,473,453,2024-02-11,M&E Officer
KAD007,Model Primary Health Centre Kaduna South II,Kaduna,Kaduna South,2022-11-30,233,13,9,1117,4,36,98,1,705,8,882,517,497,2022-12-13,Facility Focal Person
KAD015,General Hospital Chikun II,Kaduna,Chikun,2023-12-31,263,6,4,1628,25,57,1,0,1306,17,1465,1251,1171,2024-01-13,Data Clerk
RIV012,Primary Health Centre Eleme II,Rivers,Eleme,2023-01-31,567,15,11,910,12,161,2,1,704,18,837,718,636,2023-02-16,Data Clerk
BEN014,COMPREHENSIVE HEALTH CENTRE GBOKO II,Benue,Gboko,31/08/2023,538,10,9,805,9,145,0,0,493,8,647,554,502,2023-09-18,M&E Officer
CRS015,Model Primary Health Centre Akamkpa II,Cross River,Akamkpa,2022-08-31,80,2,1,589,6,18,0,0,448,7,544,510,458,2022-09-15,Data Clerk
AKS015,Mission Hospital Uyo II,akwa ibom,Uyo,2024-05-31,897,38,28,2426,38,198,7,5,1558,20,2071,1688,1388,2024-06-16,Facility Focal Person
NAS999,SPECIALIST HOSPITAL BWARI II,fct,Bwari,2024-12-31,2613,69,62,4218,73,688,8,6,3674,79,3376,2033,1913,2025-01-15,Facility Focal Person
KAD010,  Cottage Hospital Chikun II ,Kaduna,Chikun,2022-08-31,285,11,9,947,9,70,2,1,729,14,711,624,586,2022-09-11,Facility Focal Person
LAG009,Mission Hospital Badagry II,Lagos,Badagry,2023-08-31,483,11,7,2451,40,50,0,0,1411,34,1743,1473,1259,2023-09-16,Facility Focal Person
NAS012,Mission Hospital Karu II,Nasarawa,Karu,30/09/2022,916,23,21,1353,15,229,1,0,989,16,923,633,572,2022-10-11,Data Clerk
NAS010,Teaching Hospital Nasarawa II,Nasarawa,Nasarawa,2022-10-31,1304,42,36,4654,83,142,8,7,3895,76,4047,3783,3190,2022-11-13,Data Clerk
RIV003,  Comprehensive Health Centre Khana ,Rivers,Khana,2024-04-30,406,11,10,1052,15,117,4,3,728,8,823,525,NULL,2024-05-21,Facility Focal Person
NAS014,Teaching Hospital Akwanga II,Nasarawa,Akwanga,30/06/2024,2247,46,42,5098,12,328,4,3,4146,63,3958,3676,3537,2024-07-11,Data Clerk
CRS015,Model Primary Health Centre Akamkpa II,Cross River,Akamkpa,2024-04-30,80,0,0,494,6,18,1,0,370,4,388,324,278,2024-05-11,M&E Officer
